,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
57,homest,"this
everytown",progress,conserv,rage,state,nowthisnew,bethesdabeat,properti,cincinnati,kneel,lt3,yeah,enough,gtfoh,stop,grew,noth,street,gun,lookat,michelleeid,maryland,fallout,children,bullshit,seriou,cri,school,messag,break,wow,“bethesda”,ha,fordelmonte😔,😂😂😂😂😂lawd,ahahahahahahahahahaha,🤔🤔🤔,hahahahahaha,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😔🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣

what",headass,🙏🙏🙏🙏,😂😂😂😂😂😂,bruh,levistraussco,trip,moco,lmao,momsdemand,bethesda
58,levi,zealand,jwilliamscinci,teen,kill,angel,alway,shutcho,nra,ass,safeti,prayer,💔✊🏽,maryland,senseless,fl19,ny21,“high,school”,continu,geniu,victim,grew,nigga,violenc,gun,shoot,lie,kavanaugh,daughter,“cincinnati…,spit,guncontrolnow,,cap,😂😂,ghetto,yeeeeeeeer,cincinnatishoot,bbcusnew,bethesdaplagu,enoughgunviol,mrmullissrh,goon,ahahahahahahaahahahahhaha,😂😂😂,kid,lmao,davidhogg111,bethesda
59,endgunviol,cincinnatistrong,gunreformnow,😢😢😢,jwilliamscinci,firearm,gotta,die,ye,stop,coach,politician,david,"

floridaneedstofiremarcorubio",rock,grew,normal,polit,excus,prevent,california,sentedcruz,senrobportman,counti,proud,aint,said,kavanaugh,richcordray,davidhogg111,levi,lmaooo,everyon,😂😂😂😂,😂😂😂,nigga,stopkavanaugh,socialpowerone1,preach,🗣🗣🗣🗣🗣,🔥🔥,coward,lmaoo,agre,shade,end,boy,creepi,,bethesda
60,hell,ohio,brettkavanaugh,hyperbol,astonish,"
senatedem",complet,👏👏,programm,protect,caus,inspir,possibl,fool,fuck,chi,water,lie,yeah,gun,boy,seriou,bethesdaar,cri,action,in…,comment,relev,read,ex2tori,ye,fox,compani,realli,right😂😂😂,davidhogg111,endgunviol,,liar,nah,mf,😂😂😂😂😂😂,jaimedeservesbett,lolololololo,lmaoo,savag,laugh,wrangler,“bafta”,bethesda
61,nra,dude,truth,went,suit,🌞🌞,cp24,safeti,wan,street,14000,skgolden54,boy,joke,levistraussco,19,becom,😂😂😂😂😂😂,hahahahaha,away,life,gun,tf,speak,😂😂😂😂😂😂😂😂😂😂😂🤦🏾‍♂️😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,thug,lmfao,compass,shoot,senfeinstein,davidhogg111,confirm,ross,epidem,ain’t,skippi,😂😂😂,shahrxz,hahhahhaha,😂😂😂😂,translifematt,☠️☠️☠️☠️,💙👏,lmfaoooooooo,"a

😭😭😭😭😭😭😭😭😭😭",brettkavanaugh,yup,kavanaugh,,bethesda
62,s…,delmontejohnson,prevent,kavanaugh,fuck,fredguttenberg,pronounc,think,o…,man😂,stop,lyin,2ndamend,endthi,barbara,gunreformnow,shallnotbeinfring,health,robberi,davidhogg111,bank,aw,happen,broken,gunsensenow,cincinnati,victim,crime,senatedem,tell,what💀😂😂😂,ryanlcoop,lmfaoooo,,prayer,sigh,bye,hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah…,chicagosfines19,kavanaw,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,boycottlevistrauss,survivorstrong,😢mi,dad,gun,parkland,bethesda,end,heartbreak
63,son,levi,men,politician,control,ha…,unfortun,chang,give,ironi,lindseygrahamsc,spell,rip,dnc,delmontejohnson,fuck,republican,laugh,kavanaugh,citi,bitch,gun,chat,power,ugh,nra,proud,2018,asteadwesley,lovepeoplenot,💔💔💔💔,votethemout,lmfaoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,sayhernam,sheeeeiiit,excus,lmfaooooooooooooo,strictergunlaw,heartbreak,👏🏼👏🏼👏🏼👏🏼😉👍💙💕,gopchairwoman,"prolife

extremesarcasm",niagarastrong,senjudiciari,enough,fox5dc,end,funniest,sad,bethesda
64,andor,attent,solut,busi,reesewat,mess,victim,elect,pay,control,wire,dc,anoth,👇🏾👇🏾👇🏾👇🏾,nonramoney,ktrandolph,refusetoforget,fiddledede,jtuck151,school,liar,law,incit,shannonrwatt,"you
fredguttenberg",👏👏,grew,pretti,guy,kavanaugh,davidhogg111,problem,prevent,lindseygrahamsc,,done,lord,momsdemand,ummmmmmm,👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽,nerf,😭😭😭😭😭,excel,jobnot,honey,wow,sick,heartbreak,gop,bethesda
65,😪😥😡,law,man,hurt,wake,t…,actual,copi,billion,pro…,deal,🧡🧡,wack,men,complet,sad,gun,levistraussco,nra,note,lmao,marchforourl,rip,enough,chicago,beyond,oh,jonapierc,smh,walkawayfromdemocrat,⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️,lmaoooooooooooooo,💔💔💔💔enoughisenough,❤️❤️❤️,💔💔💔,💥this💥,terror,ugh,💔💔💔💔💔💔💔💔💔💔💔😢,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,wtfh,dammit,pathet,mzhemingway,piss,"stop
guncontrolnow",lindseygrahamsc,heartbreak,bethesda,
66,everyth,statist,chicago,victim,sinc,shannonrwatt,definit,yerrrrp,him😪,women,ban,moco,incid,cincinnati,control,ybn,corda,uteru,rest,everytown,male,regul,still,levistraussco,when🤦🏽‍♀️😂,aw,opinion,enough,hell,god,unaccept,gun,huh,men,sad,,🤣😂🤣😂🤣😂,stopkavanaugh,hypocrisy😈,nolarockthevot,reproductiveright,lmaaaooooooo,📢📢📢,hahahaha,heartbreak,word,point,shastinaeloff,horribl,bethesda
67,boiiiiii,laugh,shook,🙏🏽❤️,nippl,must,lmaooo,famili,men,ashhjr,guy,peggyflanagan,oneminnesota,timwalz,epic,douchebaggeri,billy😒🤦🏽‍♀️,ho…,davidhogg111,pray,white,repmikecoffman,garbag,lindseygrahamsc,repli,wrangler,gun,everi,faithinhuman,restor,levi,genuin,csr,thread,creat,knob,shut,baltimor,capit,heard,“he,pull,pleas,fck,mariodb,💔💔💔,shamelesspapist,mikeljollett,realbobshield,word
68,scare,lost,child,save,harden,propo…,isn’t,"

let",straight,men,epidem,fire,sleep,stop,constitut,act,lindseygrahamsc,famili,fr,out💀👐🏾,,arm,imagin,away,traitor,it…,heart,hey,"comments

thi",“he,insid,angri,1950,ala,levi,🤣🤣🤣,bethesda,levistraussco,🙏❤️,lmao,comment,uhh,😠😠😠😠😠😠😠😠😠😠,tragedi,leer,gop,heartbreak,happen,disgust,vote
69,stole,what,lisadnew,"school

caus",stick,sadden,angel,democrat,ahh,bitch,death,grew,dec1968,away💀💀💀,put,less,ar…,list,marri,levi,million,yea,backyard’,pool,burnt,this😂😂,shawti,first,gkmc18,nation,bethesda,involv,he’,13,kavanaugh,davidhogg111,pig,hogg,"look
bluetieguy",blame,stop,ma’am,pleas,gun,tire,😭😢💔,damn,translivesmatt,😂😂😂😂,heartbreak
70,must,violenc,crizzbeatz,bethesda,mad,lekanl,brett,chicago,answer,bevanshield,prayer,say,legal”,background,“it’,og,you”,"away”

“fuck",“put,activist,devast,distraught,goe,problem…,grew,thoothukudipolicefir,arunajagadeesan,tamilnadu,tngovt,there’,damn,men,societi,pretend,gun,gkmc18,ironcowboy433,davidhogg111,shot,he,marcorubio,jean,jasonwardni,prolif,cathol,gun‼️,minu,😂😂,nra,unbeliev
71,run,grass,forc,subservi,dad,supris,i’v,greater,area,fatal,denim,brand,control,supergoodplu,johnwren1950,liberalau,tweet,sahluw,yea…,eleven,they’v,heat,tase,didn’t,psychopath,understood,ironi,legisl,gun,teen,keep,spoke,tweeter,cincinnati,women,don’t,anywhere…,gop,best,human,read,gutlesstraitor,lindseygrahamsc,anyon,shoot,,promot,say,hypocrisi,nraisaterroristorgan
72,ajamubaraka,law,problem,activist,store,shot,misguid,mentor,mission,father,actionnewsjax,"scotus
i","is
obvious
i",atleast,"lies
even",line…,bottom,momsdemand,wv,candid,endors,cleanairmom,attend,levi,aint,black,took,end,mani,strauss,gun,leav,licens,confiden…,there…,aliv,"bethesda

do",reduc,attempt,aftabpurev,rabbit,fun,violenc,fo,bs,gopbastard,bluewave2018,stopkavanaught,foxnew,lmaaaaaoooooo
73,carri,hyster,think…,ar15,og,beat,prefer,system,“he’,shannonrwatt,coup,on…,propos,stopgunviol,thought,bryyelyy,tariqnashe,unho…,period,marcorubio,morningedit,levi,mean,reduc,fail,learn,firearm,manufactur,stock,type,tribut,prayer,victim,bail,strauss,💀💀💀,cap,white,,stand,politician,camera,directli,shhh,bethesda,lol,lmfaooooooooo,homi,truth,gun
74,attent,ban,kid,push,speak,“he’,forgot,murder,lose,😂😂😂😂,windingdot,oppos,sensibl,“prolife”,question,almost,without,md,kavanaugh,ass,carri,fredguttenberg,amaz,poor,absolut,"
ahahahahahaha",hahahahahahahahaha,nokavanaugh,school,polic,protect,brad,gluckman,newtownact,he’,14th,thheessddaaaa,proud,reform,aw,lindseygrahamsc,gun,bethesda,legal,,republican,traumat,nokavanaughconfirm,gunlawspleas,stopkavanaugh
75,foot,fabionpicheco,ktdenis,clear,smh,murder,king,brett,end,cincinnati,equat,safest,h…,guarante,big,boldfac,stand,confus,pg,id,“sir,left,boy,kobiepierc,hate,black,gun,trauma,surgeon,nra,part,gop,got,“he’,genesi,neveragain,1612,heartbreak,fight,levi,gunreformnow,america,violenc,littl,perjuri,,white,🔥🔥💯✨chiraq,lololololol,bethesda
76,davidhogg111,cost,polit,tear,due,marcorubio,hey,continu,arm,fred,nprpolit,violenc,lmaooo,nerv,later,mf,offic,nike,tomemm,reduc,levi,canada,treat,💀💀💀,squar,fountain,white,hood,school,polic,lie,bishhhhh,crime,wow,lmao,wellington,nra,didn’t,🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️no,shoot,rip,❤️,note,🇺🇸,transgend,sdaloudoun,itsyungmanni,wtf,gun,bethesda
77,anoth,name,delmontejohnson,yell,oh,say…,competit,damn,activist,grew,”😂😂😂,valu,nra,georgetown,drug,obviou,swift9013,shoot,😢💔,"
everytownforgunsens","gunsensenow
momsdemandact",🙏🙏🙏,idiot,hellish,truli,hood,prevent,kid,sm,“he,exampl,fredguttenberg,,god,differ,youth,stop,bethesda,gun,terribl,hahahahhahahahahahahaha,lindseygrahamsc,🤦🏾‍♂️😂😂,markf47,impress,👩🏽‍⚕️💃🏽🕺🏽,enoughisenough,shut,anymor,end
78,rerun,davidhogg111,victim,pussi,😩😅😂,problem,ever,interest,tragic,children,anti,levistraussco,end,dwight’,women,god,violenc,insan,can’t,didn’t,🤷🏾‍♂️,oh,what,cant,,talk,prep,countri,consid,gun,asap,activist,hell,excus,lmfaooooowhatkindofjokeooooo,upset,🌹❤️condol,rkba,wtf,saytheirnam,timpreuss,unfair,aw,leadership,sad,smh,horribl,enough,livid,heartbreak
79,anoth,cnnpolit,brazil,girl,citi,legit,fallout,shoot,“he’,fun,tweet,ooohh,shante,justic,diy,suck,intro…,close,action,everyth,woman,😂😂😂😂😂😂,knew,guy,he’,address,wake,missale,incub,rich,better,,gun,realiti,dammit,😢😢,horribl,wh,lololololol,cathymcmorri,woah,grrrrr,moe,omg,sad,stfu,lead,bethesda,lost,smh
80,victim,survivor,damemagazin,legal”,away”,"kavanaugh
h",abort,countri,bcc,jesu,blood,scari,dude,share,pull,won’t,teamenough,plagu,testimoni,requir,adult,load,momsdemand,mention,american,in60day,takeitback,aalayaheastmond,speak,action,teen,crap,😢😢😢😢😢,young,nra,geek,law,gun,bethesda,chicago,enoughisenough,fed,merica,💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔,rememberdelmontejohnson,statement,solut,hint,kavanaugh,davidhogg111
81,saniti,murder,death,md,well,yo,young,illeg,respons,except,suit,inspir,morn,anti,"
nora",nokavanaugh,chicago,less,said,feinstein,kavanaugh,art,peac,victim,away”,“put,prevent,brianstelt,heart,vote,determin,kill,guncontrolnow,hahahahahhahaah,gun,aalayah,“he’,piperperabo,goofi,gosh,lmfaooooo,bahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahabreathhahahahahahahahahahahahahahahaha,imagin,senseless,bethesda,hope,noah,listen,stopkavanaugh,bravo
82,maddow,wise,speechless,takeitback,"sweetheart
istandwithaalayah",votenoonkavanaugh,brett,eloqu,prioriti,brought,stand,violenc,child😢,liar,shannonrwatt,white,child,countri,god,,gop,levistraussco,aalayaheastmond,hear,young,gun,brilliant,whatwillyouvotefor,lmaoooooooooo,💔😭✊,💔😢🙏🏻,too😢,retweet,omg😭,whatsatstak,hero,nra,sob,beauti,piper,senatorcollin,imagin,heartbreak,watch,bethesda,stopkavanaugh,everyon,wow,power,listen
83,issu,famili,taken,kavanaugh,dipshit,volum,affect,broke,stuff,hate,shoot,bethesda,donaldjtrumpjr,nra,,adult,come,minor,away,listen,tear,aalayaheastmond,america,cincinnati,break,arent,dailycal,david,things👇👇👇,❤️,parkland,watch,chicago,lord,dynamit,trumpistan,dummi,😢😢😢😢😢,😭😭🇺🇸🇺🇸,comprehend,brilliant,levi,stun,heavi,guncontrolnow,stopkavanaugh,hero,joke,power,seanhann
84,grassley,stone,especi,,tragic,viole…,rich,state,pose,god,listen,chicago,bethesda,it’,alway,stopkavanaugh,lmfao,“miscarriage”,ralli,mr,"family
rip
delmantejohnson",👏🏻,gop,inspir,we’v,young,aalayah,ladi,unholst,abus,cri,miss,aalayaheastmond,whet,mustwatch,😢💔😢💔😢,❤️❤️❤️,rennaw,speechless,nokavanaugh,fantast,harrow,mfer,serious,stun,brave,crying😪,gun,bitch,power
85,healthcar,shame,ceo,answer,gong,"about

m",shoota,moco😂😂😂,reduc,chicago…,countri,of…,sendonnelli,lisamurkowski,abus,johnson💛,ap,tear,prevent,thatll,normangoldman,hide,“he’,upset,power,ground,america,bring,shoe,weed,pleas,wrench,men,violenc,watch,ditto,delmont,kavanaugh,nra,gun,wasnt,agre,heartbreak,armteach,randcorpor,✊🏼,awesom,prioriti,stopkavanaugh,nice
86,😭😭😭🤣🤣🤣😂😂😂,adult,end,cut,stay,us,gunscom,,kid,legal”,young,"💖💔😢
voteblue2018",kavanop,savescotu,stopkavanaugh,kavanaughli,speak😢😢😢,bare,"
walkawayfromrepubtards
theresistancevotes2018
registertovotenow🌊🌊🌊🌊",violenc,due,scream,pull,gun,gotta,someon,wasnt,win,😂😂😂,fredguttenberg,votethemout,whole,"
got",bethesda,tell,mic,listen,obama,heart,sack,ofsevit,wildchild69,whatabout,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,communist,scotuspick,larapleca,stopkanavaugh,power,speechless
87,student,alyssamilano,shall,dloesch,volum,detector,determin,school,victim,shizzl,distinguish,"👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏aalayah
lov",🇨🇦,also,countri,violenc,shannonrwatt,✊💔,gun,amaz,thorn,damien,in60day,wickedness657,senrobportman,farwellwr,whatwillyouvotefor,blockbrett,decis,miki,child,stopkanavaugh,thuga,momsdemand,kinda,aalayaheastmond,boycott,,young,motherjon,power,terribl,we’r,😢💔,"neveragain
refusetoforget",impeachkavanaugh,cancelkavanaugh,enough,stopkavanaugh,vote
88,absolut,racist,momsdemand,youth,victim,kavanaugh,narrat,prayer,law,famili,man,strong,aalayaheastmond,bravebrasington,excel,lolol,sendonnelli,observ,sentoddyoung,tear,violenc,☮️,foxnew,state,rock,sir,hero,gang,lol,heartbreak,whatsatstak,listen,promot,,sarah war,ass,amaz,sad,delmontejohnson,👍🏾,this👇,ummm,👏🏻👏🏻,wellregul,👏🏼👏🏼👏🏼,ditto,must,stop,davidhogg111,boy
89,booksnotgun,"
stopkavanagh","
blockkavanaugh",whoownskavanaugh,proud,threaten,volum,“he,😂😂😂😂🤦🏾‍♀️,america,delmont,johnstown,150k,taken,ingrahamangl,kavanaugh,absolut,shoot,davidhogg111,stori,brave,race,world,gun,hate,chicago,where,outrag,listen,senseless,stop,burlington,heartbreak,break,aalayaheastmond,,everyon,poem,whitfordbradley,devast,🤣🤣🤣,damnendgunviol,forparkland,💜💜💜,ouryoungpeoplegivemehop,mannnnn,listen…,cri,bethesda,wow
90,fight,spend,owenrodi,jadoforchang,includ,ma’am”,lmaoooo,adult,occupi,reason,tanamongeau,stori,fellow…,lost,cousin,must,anti,overdos,sept,22nd,wasn’t,nigga,solv,countri,forget,shoot,😂😂,“he,care,reader,damn,lung,scream,wasnt,aalayah,violenc,niceshad,issu,aalayaheastmond,legal,listen,gun,👏👏👏,📢📢📢,words😢😢😢😢😢,realdonaldtrump,california,aw,leav,wow
91,kharyp,"below

th",explan,spoiler,children,hypothet,"like

w",emrazz,yappapodcast,kava,dude,reform,impact,brought,pull,sunday,teressaraiford,nra,survivor,peopl,march,peac,spoke,,gun,violenc,notokavanaugh,refus,end,youth,away,😲😲,stori,bless,hplemk,bethesda,law,glad,chicago,student,futur,rip,young,everyon,lol,say,allllllll,😀😀😀,lmaoooo,wow
92,hug,citizen,parkland,polit,lawmak,😢😡,narr,adult,senategop,constitu,royblunt,nokavanaugh,clairecmc,lives…,necessari,milwauke,toward,grew,gop,"”
“",what”,😂😂😂🤣🤣🤣🤣,tragedi,aalayaheastmond,fals,face,children,“he’,law,enough,impact,owner,leav,survivor,student,dad,shoot,tay,,stop,spoke,woke,tw,kavanaugh,stopkavanaugh,✊🏽✊🏽✊🏽,heartbreak,🤦🏾‍♂️🙏🏾,heavi,hear
93,sponsor,levi,power,entir,ladi,held,notic,speak,god,hometown,us,😞😞😞,muh,holster,jean,respect,info,2a,victim,american,kavanaugh,commentari,th…,twitter,shoot,child,🌨️,🌦️,"　　

🏟️🏛️🏛️🏪🏛️🏛️🏛️🏨🏗️🏢🌲🏟️
👮🏿👮🏽‍♀️👮🏾‍♀️✺✺　😵😰😳😣😖😡😖
👮🏼‍♀️👮🏻🚓♨️💨😳😤😰😑😥😮🤤
🚓👮🏻‍♀️👮🏾‍♀️💨♨️😤　　🤐😦😡😲😑
🏗️🏪🏢🏟️🏗️🏢🏭🏛️🏬🏭🏨🏟️…",bawl,s…,obama,bless,"
sweeti",aalayaheastmond,concern,foxnew,america,young,"child
aalayaheastmond",reduc,favor,heart,break,listen,gun,neveragain,heartbreak,everyth,word
94,courag,bec…,object,dloesch,difficult,star…,someth,racist,shock,million,toronto,debat,statist,vote,violenc,nokavanaugh,lisamurkowski,heart,young,america,hell,lame,expect,idea,fuckin,got,murder,aalayaheastmond,doubt,u💀,away”,“put,countri,trigger,warn,domest,hiimandrey,mani,“he’,lmfao,senbook,forgot,wake,heartwrench,testimoni,kavanaugh,lindseygrahamsc,hold,suicid,gun
95,enqui…,hatr,venom,current,mind,amerikkka,bipartisan,rep,curti,coauthor,bill,listen,man,girl,effe…,children,ravag,funer,repres,coffin,drugs stopgunviolence peacewalk notodrug,gangster,everyth,brett,plagu,throw,aalayah,kill,money,willb,away,power,countri,victim,pope,byebrett,joke😡,kavanaugh,horror,freak,absurd,straight,"what
ahahahzhhahshdhfkgkl","
so",voic,hero,aalayaheastmond,qué,bethesda,😢💔💔
96,popul,enforc,givethnocareth,vaybeentrippin,donverdii,what’,vincentjusa,davidhogg111,japa…,uk,industri,mfmurphy22,money…,took,child,marcorubio,control,strauss,leader,ceo,background,senseless,ae,of,matter,aa,enough…,stopkavanaugh,blockkavanaugh,kavanah,whatsatstak,polit,chicago,chloe62510416,psyqov,lol,take,societi,kamalaharri,gal,godot,zionist,doesnt,gun,folk,listen,young,either,word,unbefuckinliev
97,zero,research,parrot…,worldwid,65m,"1990
where","
i",testimoni,politician,skewer,oliv,presid,kill,spent,share,"”
“so",legal”💀💀,teen,jessxlyon,doesn’t…,gun,speech,grew,speak,think…,surpris,elusivewizard,child,shot,,choos,blatant,disrespect,thing,jennif,“it’,sass,ben,ugh,outlaw,zone,“he’,free,small,booker2020,cori,comment,word,👇🏽👇🏽👇🏽👇🏽👇🏽,listen
98,prayer,cincinnati,kill,teen,change…,33000,trump,stop,ga,hotb,bethesda,charliekirk11,cbsnew,ad,brought,shoot,american,increas,"brains
resist",swamp,woman,"wow😢

parklandshoot",senatehear,head,prevent,law,famili,about…,nike,saw,outrag,act,women,correl,speak,aalayaheastmond,shot,yungblud,gun,violenc,enoughisenough,nora,kavanaugh,chicago,,👏👏👏❤️,smh,flippa06,listen,power
99,sit,alert,gabbygifford,shuttlecdrkelli,mandatori,violenc…,memori,t…,caus,everytown,donat,fr…,scream,child,fredguttenberg,issu,kid,outthag,pull,gun,marcorubio,liar,🙄🙄🙄,control,thought,shot,sensass,wors,teen,lover,nra,guy,sadli,wasnt,idiot,shame,doesn’t,daili,end,abhor,chicago,kill,crime,ninatotenberg,suicid,forget,stop,insan,june,stopkavanaugh
100,hear,yahoo,cnn,kid,teacher,affluent,aalayaheastmond,believ,soldier,fallen,drug,pleas,texa,countri,anti,lisamurkowski,commercialhuman,💯🤦🏽‍♀️,everybodi,member,chicago,problem,oga,welcom,stopgunviol,stopkanavaugh,busquecarlo,irrationnel,american,youth,👇🏻👇🏻👇🏻,librarian,nun,power,speak,fredguttenberg,share,bluewave2018,bethesda,kavanaugh,gun,pull,blm,noooooo,gvpedia,cri,sad,tear,move,stopkavanaugh
